05,FONTE,TÍTULO,CATEGORIA,MUNICÍPIO,BAIRRO,REGIÃO - ZONA,LINK,OPERADOR,Coluna 1,Coluna 2
30/10/2025,VIU,"Um grupo de 4 homens armados assaltou um casal na Praça Santa Emiliana, localizada na Rua Santa Engracia, na Penha. Evite a região.",Assalto a mão armada,Rio de Janeiro,Penha,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jessica,,
30/10/2025,VIU,"Um roubo foi registrado na Rua Jorge Emilio Fontenele, no bairro Recreio dos Bandeirantes. Evite esta área.",Assalto a mão armada,Rio de Janeiro,Recreio dos Bandeirantes,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jessica,,
30/10/2025,VIU,"Disparos ocorreram na comunidade dos Teixeiras, na Taquara. Evite a região.",Tiroteio,Rio de Janeiro,Taquara,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jessica,,
30/10/2025,COR X,"Interdição no Elevado das Bandeiras e os túneis da Grota Funda, Santa Bárbara e Rebouças na noite desta 5ª feira (30/10) para manutenção de rotina. Liberação/término do serviço, na madrugada de 6ª.",Interdições programadas,Rio de Janeiro,Joá,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jessica,,
30/10/2025,OTT,Disparos ouvidos pelas proximidades da Rua Silva Vale.,Tiroteio,Rio de Janeiro,Cavalcanti,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jessica,,
30/10/2025,COR X,"O Túnel Rebouças está interditado para manutenção, no sentido Lagoa. Faixa reversível implantada no sentido Rio Comprido.",Interdições programadas,Rio de Janeiro,Lagoa,Zona Sul,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jessica,,
30/10/2025,COR X,"Túnel Vice-Presidente José Alencar (Grota Funda) interditado para manutenção, no sentido Recreio. Desvio do trânsito: Pra Avenida Artur Xexéo (serra da Grota Funda) e BRT pela calha sentido Guaratiba.",Interdições programadas,Rio de Janeiro,Recreio dos Bandeirantes,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jessica,,
30/10/2025,OTT,"Arrastão relatado na Quinta da Boa Vista, no bairro São Cristóvão. Evite a região.","Atos de Vandalismo, desordem social",Rio de Janeiro,São Cristóvão,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jessica,,
30/10/2025,VIU,"Disparos foram relatados no Morro do Juramento, em Vicente de Carvalho. Evite a região.",Tiroteio,Rio de Janeiro,Vicente de Carvalho,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jessica,,
30/10/2025,OTT,"Repetidos disparos registrados na Villa Kennedy, no bairro de Bangu e na Estrada do Catonho em direção a Bangu. Evite essas localidades.",Tiroteio,Rio de Janeiro,Jardim Sulacap,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jessica,,
30/10/2025,COR X,"Uma faixa da Avenida Menezes Cortes (Grajaú-Jacarepaguá), está interditada, no sentido Grajaú, na altura do Km 3, devido a um acidente envolvendo carro e poste. ",Acidente de Trânsito,Rio de Janeiro,Grajaú,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jessica,,
31/10/2025,VIU,"Disparos ouvidos perto da estação de trem e BRT de Madureira, Zona Norte. Evite a região.        ",Tiroteio,Rio de Janeiro,Madureira,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
31/10/2025,COR X,Acidente no Túnel Rebouças ocupa uma faixa no sentido Lagoa. Evite essa rota.        ,Interdição por ocorrência,Rio de Janeiro,Rio Comprido,Centro,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
31/10/2025,VIU,"Disparos foram relatados no Morro do Juramento, em Vicente de Carvalho. Evite a região.        ",Tiroteio,Rio de Janeiro,Vicente de Carvalho,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
31/10/2025,OTT,"Tiros foram ouvidos nas imediações do Morro do Campinho. Evite a R. Cândido Benício, Av. Ernani Cardoso e Estr. Intendente Magalhães nesta região.        ",Tiroteio,Rio de Janeiro,Campinho,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
31/10/2025,VIU,"Disparos no Complexo do Lins, Zona Norte. Evite a área.        ",Tiroteio,Rio de Janeiro,Lins de Vasconcelos,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
31/10/2025,OTT,"Operação policial sendo realizada Parada Angélica. Até o momento, não há registros de confrontos. Recomendamos cautela ao se aproximar dessa região.        ",Operações policiais,Duque de Caxias,Parada Angélica,Baixada Fluminense,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
31/10/2025,COR X,"Linha Vermelha no sentido Baixada Fluminense, uma faixa da via está ocupada, na altura do Galeão, em função de uma colisão envolvendo dois carros. Evite essa rota.        ",Interdição por ocorrência,Rio de Janeiro,Galeão,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
31/10/2025,OTT,"Disparos vindo da Comunidade Vila Cruzeiro, Cuidado na região.        ",Tiroteio,Rio de Janeiro,Penha,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
31/10/2025,VIU,"A Linha Amarela tem interdições intermitentes nos dois sentidos, altura da Vila do Pinheiro, em função de uma ocorrência policial. Evite essa rota.        ",Tiroteio,Rio de Janeiro,Maré,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
31/10/2025,OTT,"Disparos ouvidos em Estácio, Zona Central. Evite a região.        ",Tiroteio,Rio de Janeiro,Estácio,Centro,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
31/10/2025,VIU,Relatos de tiroteio na Avenida Antenor Navarro. Evite a área.        ,Tiroteio,Rio de Janeiro,Brás de Pina,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
31/10/2025,UOL,Manifestantes se reúnem em frente ao MASP. Atenção ao passar por esta região.,Atos programados (manifestações),São Paulo,Bela Vista,Centro de São Paulo,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Luis,,
31/10/2025,VIU,Tiros foram ouvidos nas proximidades do Bairro Olaria. Evite a Rua Leopoldina Rego nesta região.,Tiroteio,Rio de Janeiro,Olaria,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Luis,,
31/10/2025,VIU,"Tiros foram ouvidos no Morro do 18, entre Agua Santa e Piedade. Evite a Linha Amarela nesta região.",Tiroteio,Rio de Janeiro,Piedade,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Luis,,
31/10/2025,VIU,Tiros foram ouvidos na Rua Ibiapina. Evite a estação de trem e VLT nesta região.,Tiroteio,Rio de Janeiro,Penha,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Luis,,
31/10/2025,VIU,Tiros foram ouvidos nas imediações da Rua da Usina. Evite esta região.,Tiroteio,Rio de Janeiro,Bangu,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Luis,,
31/10/2025,VIU,"Uma tentativa de roubo ocorreu no Posto Shell, próximo da UPA do Campinho. Evite esta região.",Roubo a Transeunte,Rio de Janeiro,Campinho,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Luis,,
01/11/2025,VIU,Tiros foram ouvidos nas imediações do Morro do Turano. Evite esta região.,Tiroteio,Rio de Janeiro,Rio Comprido,Centro,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Luis,,
01/11/2025,VIU,Tiros foram reportados nas proximidades do Morro da Pedreira. Evite a Estrada de Botafogo e adjacencias desta região,Tiroteio,Rio de Janeiro,Pavuna,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Luis,,
01/11/2025,VIU,Tiros foram reportados em Rocha Miranda.Evite a Estrada do Barro Vermelho e imediações deste local.,Tiroteio,Rio de Janeiro,Rocha Miranda,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Luis,,
01/11/2025,VIU,Tiros foram reportados nas proximidades do Morro da Pedreira. Evite a Estrada de Botafogo e adjacencias desta região,Tiroteio,Rio de Janeiro,Pavuna,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Luis,,
01/11/2025,VIU,Tiros foram reportados nas imediações de Brás de Pina. Evite a Av. Brás de Pina nesta região.,Tiroteio,Rio de Janeiro,Brás de Pina,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Luis,,
01/11/2025,VIU,"Para a realização do Festival Respira Rio, a Avenida República do Chile e vias no entorno serão interditadas. Confira detalhes:",Interdições programadas,Rio de Janeiro,Centro,Centro,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
01/11/2025,VIU,"Disparos reportados nas imediações da Comunidade Vila do João, na Maré. Evite a região para sua segurança",Tiroteio,Rio de Janeiro,Maré,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
01/11/2025,VIU,Há óleo na via na altura da Rua Siqueira Campos ocupando uma faixa no sentido Leme até a altura da Rua República do Peru. Atenção na região,Interdição por ocorrência,Rio de Janeiro,Copacabana,Zona Sul,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
01/11/2025,VIU,Disparos reportados nas imediações do Morro do Juramento em Vicente de Carvalho. Evite a região,Tiroteio,Rio de Janeiro,Vicente de Carvalho,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
01/11/2025,VIU,"Acidente no km 306 da BR-101/RJ, em São Gonçalo, interditada todas as faixas sentido Espírito Santo. Atenção na região",Acidente de Trânsito,São Gonçalo,São Gonçalo,Região Metropolitana do Rio de Janeiro,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
01/11/2025,VIU,"Disparos foram registrados nas imediações da Comunidade Colônia, em Jacarepaguá. Evite a região",Tiroteio,Rio de Janeiro,Jacarepaguá,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
01/11/2025,VIU,"Disparos registrados nas imediações da Comunidade Vila Pinheiro, na Maré. Evite a região",Tiroteio,Rio de Janeiro,Maré,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
01/11/2025,VIU,"Disparos nas proximidades da Comunidade da Vila Cruzeiro, na Penha. Evite a região",Tiroteio,Rio de Janeiro,Complexo do Alemão,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
01/11/2025,VIU,A Avenida República do Chile e vias do entorno permanecem interditadas até às 21h deste sábado (1/11) para a realização do Festival Respira Rio. Leia mais:,Interdições programadas,Rio de Janeiro,Centro,Centro,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
01/11/2025,VIU,"Há um incêndio em fiação na Rua Francisco Manuel, altura da Rua São Luiz Gonzaga. Dirija com cuidado!",Incêndios Acidentais e causados,Rio de Janeiro,Benfica,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
01/11/2025,VIU,"Às 21h, Flamengo e Sport se enfrentam no Maracanã pelo Campeonato Brasileiro. Por causa disso, vias no entorno do estádio serão interditadas a partir das 18h30. Confira mais em:",Interdições programadas,Rio de Janeiro,Maracanã,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
01/11/2025,COR X,"Pista lateral da Avenida Brasil, sentido Zona Oeste, interditada parcialmente para obra de construção do Terminal BRT Trevo das Margaridas. Bloqueio de 1 faixa, altura da Rodovia Presidente Dutra.",Interdições programadas,Rio de Janeiro,Irajá,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jessica,,
01/11/2025,COR X,Atropelamento por carro na altura do BRT Outeiro Santo ocupa uma faixa no sentido Deodoro.,Acidente de Trânsito,Rio de Janeiro,Jacarepaguá,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jessica,,
01/11/2025,COR X,"Uma operação dos Correios ocupa duas faixas da Av. Presidente Vargas, sentido Candelária, na altura do prédio dos Correios.",Interdição por ocorrência,Rio de Janeiro,Centro,Central,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jessica,,
01/11/2025,OTT,Muitos disparos e barulho de fogos foram ouvidos entre os bairros do Pechincha e Tanque. Evite esta região de Jacarepaguá.,Tiroteio,Rio de Janeiro,Jacarepaguá,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jessica,,
01/11/2025,VIU,"Grupo de indivíduos realizaram um arrastão na Avenida Brás de Pina, na altura do McDonald´s do bairro da Penha. Evite essa região.",Assalto a mão armada,Rio de Janeiro,Penha,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jessica,,
01/11/2025,VIU,"Quatro indivíduos menores de idade estão realizando assaltos da Avenida das Américas, na altura da Land Rio, na Barra da Tijuca. Evite esta localidade.",Assalto a mão armada,Rio de Janeiro,Barra da Tijuca,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jessica,,
01/11/2025,OTT,"Diversos disparos na comunidade do Terreião, no bairro Recreio dos Bandeirantes.	",Tiroteio,Rio de Janeiro,Recreio dos Bandeirantes,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jessica,,
01/11/2025,COR X,Via Liberada: Duas faixas da Avenida Presidente Vargas liberadas. Trânsito com boas condições no trecho.,Interdição por ocorrência,Rio de Janeiro,Cidade Nova,Central,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jessica,,
01/11/2025,OTT,"Disparos relatados próximo da Rua Capitao Menezes, no bairro da Praça Seca. Evite a localidade.",Tiroteio,Rio de Janeiro,Praça Seca,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jessica,,
01/11/2025,COR X,"Trânsito para o domingo (02/11): alteração e monitoramento do entorno dos bairros Caju e Botafogo. O planejamento das 7h às 19h contará com estacionamento permitido, na Avenida Monsenhor Manoel Gomes.",Interdições programadas,Rio de Janeiro,Caju,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jessica,,
01/11/2025,VIU,Disparos foram ouvidos nas proximidades do bairro Campinho. Evite a região.,Tiroteio,Rio de Janeiro,Campinho,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jessica,,
01/11/2025,OTT,"Um incêndio ocorre na rua Iguaçu, em Vilar dos Teles. Evite a localidade.",Incêndios Acidentais e causados,São João de Meriti,Vilar dos Teles,Baixada Fluminense,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jessica,,
01/11/2025,COR X,"A Rua da Carioca, no Centro, passa por interdições parciais para serviço de reurbanização. O bloqueio de duas faixas ocorre diariamente, entre 13h e 22h.",Interdição por ocorrência,Rio de Janeiro,Centro,Central,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jessica,,
01/11/2025,OTT,"Diversos disparos na comunidade Malvina, próxima ao metrô do bairro Irajá. Evite a região.",Tiroteio,Rio de Janeiro,Irajá,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jessica,,
01/11/2025,VIU,Diversos disparos foram efetuados nas proximidades do bairro de Padre Miguel. Evite a região.,Tiroteio,Rio de Janeiro,Padre Miguel,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jessica,,
01/11/2025,COR X,Uma faixa do elevado está ocupada devido a acidente envolvendo queda de moto.,Acidente de Trânsito,Rio de Janeiro,Joá,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jessica,,
02/11/2025,VIU,"Disparos ouvidos em Santa Cruz, Zona Oeste. Evite a região.        ",Tiroteio,Rio de Janeiro,Santa Cruz,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
02/11/2025,OTT,"Disparos relatados próximo da Rua Capitao Menezes, no bairro da Praça Seca. Evite a localidade.        ",Tiroteio,Rio de Janeiro,Praça Seca,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
02/11/2025,VIU,Disparos voltam a ser ouvidos na região conhecida como Complexo do Chapadão. Evite a área.        ,Tiroteio,Rio de Janeiro,Anchieta,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
02/11/2025,OTT,"Tiros foram ouvidos no Gogó da Ema, em Belford Roxo, tome cuidado com essa região e seus arredores.        ",Tiroteio,Belford Roxo,Bom Pastor,Baixada Fluminense,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
02/11/2025,VIU,"Disparos ouvidos em Ricardo de Albuquerque, Zona Norte. Evite a região.        ",Tiroteio,Rio de Janeiro,Ricardo de Albuquerque,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
02/11/2025,COR X,"Vasco e São Paulo se enfrentam às 20h30 deste domingo (02/11), no estádio São Januário, pelo Brasileiro. Vias no entorno do estádio serão interditadas a partir das 13h30. Confira o esquema completo:        ",Tiroteio,Rio de Janeiro,Vasco da Gama,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
02/11/2025,VIU,Tiros estão ocorrendo no Morro da Carobinha. Evite a Av.Brasil nesta região.,Tiroteio,Rio de Janeiro,Campo Grande,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Luis,,
02/11/2025,Whatsapp,A policia está atuando na localidade conhecida como Morro da Carobinha. Evite a Av. Brasil nesta região.,Operações policiais,Rio de Janeiro,Campo Grande,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Luis,,
02/11/2025,Whatsapp,Muitos tiros foram reportados em Lins de Vasconcelos. Evite a Auto Estrada Grajaú x Jacarepaguá agora.,Tiroteio,Rio de Janeiro,Lins de Vasconcelos,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Luis,,
02/11/2025,VIU,Disparos foram efetuados nas proximidades do bairro Itaúna. Evite a Rodovia Niterói - Manilha nesta região.,Tiroteio,São Gonçalo,Itaúna,Unimed Leste Fluminense,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Luis,,
